berita,label
"Polisi menyelidiki temuan mayat hangus terbakar tanpa kepala yang ditemukan di semak-semak Pantai Marina Semarang, Jawa Tengah.",0
"Polda Jawa Timur (Jatim) tengah mengusut dugaan penggelapan distribusi Bahan Bakar Minyak (BBM) seberat ribuan ton di perusahaan pelayaran di Surabaya, PT Meratus Line.",0
"Majelis Sinode Gereja Masehi Injili di Timor (MS GMIT) merespons kasus pencabulan yang dilakukan salah satu calon pendeta atau vikaris, SAS, yang diduga melakukan pencabulan terhadap enam anak di Kabupaten Alor, Nusa Tenggara Timur (NTT).",0
"DPRD Kabupaten Pamekasan, Jawa Timur, mengambil langkah cepat soal polemik acara guru pendidikan anak usia dini (PAUD) dibubarkan paksa polisi yang sempat viral di publik.",0
"Wali Kota Solo, Jawa Tengah, Gibran Rakabuming Raka menyesali langkah Komisi V DPR RI yang berencana memangkas subsidi angkutan umum massal perkotaan dengan skema buy the service (BTS).",0
Polisi mengatakan ledakan yang terjadi di markas Direktorat Polisi Air dan Udara (Ditpolairud) Polda Sulawesi Tenggara pada Kamis (8/9) pagi terjadi di ruang penyimpanan barang bukti.,0
"Wali Kota Cilegon Helldy Agustian dan wakilnya, Sanuji Pentamarta, menandatangani penolakan pendirian gereja di sebuah kain putih. Momen itu terekam dalam video yang diambil di Kantor Wali Kota Cilegon, Rabu (7/9).",0
"Massa dari Akumulasi Kemarahan Buruh dan Rakyat (AKBAR) membakar poster Ketua DPR Puan Maharani saat menggelar demonstrasi menolak kenaikan harga BBM di depan Gedung DPRD Sumatera Utara, Kamis (8/9).",0
"Demo menolak kenaikan bahan bakar minyak (BBM) puluhan mahasiswa dari BEM SI se-Sumatera Utara di depan Gedung DPRD Sumut nyaris ricuh, Kamis (8/9).",0
"Ribuan mahasiswa berdemonstrasi menolak kenaikan harga bahan bakar minyak (BBM), Kamis (8/9) siang.",0
"Aksi menolak kenaikan harga Bahan Bakar Minyak (BBM) akan kembali digelar sejumlah elemen gabungan di Kota Semarang, Jawa Tengah, Kamis (8/9).",0
Terjadi ledakan di Markas Direktorat Polisi Air Udara (Polairud) Polda Sulawesi Tenggara (Sultra) pada Kamis (8/9) dini hari.,0
"Kenaikan harga bahan bakar minyak (BBM) bersubsidi mendapat penolakan dari masyarakat, dan diprotes lewat demonstrasi di sejumlah daerah di Indonesia, dari wilayah Barat hingga Timur.",0
"Pihak kepolisian melakukan ekshumasi (bongkar makam) dan autopsi santri Pondok Pesantren Modern Gontor 1 Ponorogo, AM, yang tewas dianiaya senior, Kamis (8/9).",0
Pesawat Latih TNI AL jenis Bonanza G36 T-2503 yang jatuh di perairan Selat Madura telah ditemukan dan akan mengangkat bangkai pesawat.,0
"Anggota Polres Ponorogo didampingi Polda Jatim dan RS Bhayangkara M Hasan Palembang melaksanakan ekshumasi (bongkar makam) AM, santri Gontor yang tewas di aniaya rekannya.",0
"Setidaknya sebanyak 7 orang pengunjuk rasa kenaikan harga BBM di Palembang, Sumatera Selatan, ditangkap usai sempat ricuh dan mengadang iring-iringan mobil Wakil Presiden RI Ma'ruf Amin, Rabu (7/8) sore.",0
"Dua ponsel jurnalis yang menjadi alat kerja saat meliput demo menolak kenaikan harga BBM di depan Gedung DPR Aceh, Banda Aceh, dirusak oknum polisi berpakaian preman, pada Rabu (7/9).",0
"DPRD Kabupaten Pamekasan, Jawa Timur, menyatakan bakal mengajak perwakilan pedemo di Bumi Gerbang Salam untuk ikut ke Jakarta menyampaikan aspirasi ke pemerintah pusat terkait penolakan harga bahan bakar minyak (BBM).",0
"Bupati Alor, Nusa Tenggara Timur (NTT), Amon Djobo, mengecam aksi pencabulan yang dilakukan seorang vikaris atau calon pendeta, SAS (36) terhadap anak-anak di bawah umur di wilayahnya.",0
"Aparat kepolisian Polres Alor, Nusa Tenggara Timur (NTT) mengamankan seorang calon pendeta atau vikkaris GMIT asal Kupang, SAS, yang diduga mencabuli enam anak di wilayah tersebut.",0
"Wahana Lingkungan Hidup Indonesia (Walhi) Kaltim menyoroti pembangunan Pembangkit Listrik Tenaga Air (PLTA) Kayan di Kecamatan Peso, Kabupaten Bulungan, Kalimantan Utara. Proyek PLTA Kayan bakal menyuplai pasokan listrik ke Ibu Kota Negara (IKN) di Sepaku, Kaltim.",0
"Puluhan abang becak bermotor (betor) yang tergabung dalam Aliansi Betor Bersatu melakukan unjuk rasa menolak kenaikan harga bahan bakar minyak (BBM) dengan menggeruduk Kantor Pertamina Sumatera Bagian Utara (Sumbagut) di Jalan Yos Sudarso, Medan, Rabu (7/9).",0
"Unjuk rasa mahasiswa yang menolak kenaikan harga Bahan Bakar Minyak (BBM) bersubsidi di Makassar, Sulawesi Selatan, masih berlangsung hingga Rabu (7/9) malam.",0
"Massa yang mengatasnamakan dirinya Aliansi Rakyat Bergerak (ARB) berkumpul di depan Gedung DPRD DIY, Rabu (7/9) sore. Mereka menyuarakan penolakan kebijakan kenaikan harga BBM.",0
"Motif tewasnya seorang santri Pondok Pesantren Modern Darussalam Gontor, Ponorogo, Jawa Timur, AM (17) mulai terungkap. Diduga pelaku menganiaya korban hingga tewas akibat kesal karena hilangnya beberapa alat perkemahan.",0
"Video seorang ibu dari Kota Medan curhat kepada pengacara kondang Hotman Paris, viral di media sosial. Ibu itu bercerita bahwa anak perempuannya diduga diperkosa secara bergiliran oleh kepala sekolah, pimpinan administrasi, hingga tukang sapu.",0
"Massa aksi yang menolak kenaikan harga BBM menjebol gerbang barat Gedung DPRD Daerah Istimewa Yogyakarta (DIY), Kota Yogyakarta, Rabu (7/9).",0
"Sejumlah Perusahaan Otobus (PO) Antar Kota Antar Provinsi (AKAP) yang beroperasi di Terminal Cicaheum, Kota Bandung, Jawa Barat, mengerek tarif sebesar Rp30 ribu hingga Rp40 ribu usai harga BBM subsidi naik.",0
"Massa Himpunan Mahasiswa Islam (HMI) Cabang Makassar mendesak masuk ke dalam kantor Pertamina Regional Sulawesi yang berada di Jalan Garuda, Kota Makassar, Sulawesi Selatan.",0
"Gelombang aksi penolakan kenaikan harga bahan bakar minyak (BBM) terus berlangsung di Sumatera Utara (Sumut), Rabu (7/9).",0
"Demonstrasi menolak kenaikan harga BBM di depan Gedung DPR Aceh berlangsung ricuh, pada Rabu (7/9). Kericuhan itu akibat massa aksi sudah tidak terkendali dan melempar aparat dengan batu hingga melakukan perusakan terhadap dua kendaraan milik polisi.",0
"Unjuk rasa menolak kenaikan harga Bahan Bakar Minyak (BBM) di Makassar, Sulawesi Selatan, ricuh. Kericuhan itu dipicu saat mahasiswa mencoba menahan sebuah truk untuk digunakan sebagai mimbar menyampaikan orasinya. Namun, pihak kepolisian menghalangi aksi mahasiswa.",0
"Juru bicara Pondok Pesantren Modern Darussalam Gontor, Ponorogo, Jawa Timur, Noor Syahid menganggap santri yang meninggal dunia akibat dianiaya seniornya, AM (17) mati syahid.",0
Demonstrasi menolak kenaikan harga BBM di depan Gedung DPR Aceh berlangsung ricuh. Aparat kepolisian yang berpakaian lengkap mendorong mundur massa aksi dari mahasiswa UIN Ar-Raniry Banda Aceh.,0
Demonstrasi sejumlah elemen masyarakat menolak kenaikan harga bahan bakar minyak (BBM) digelar di depan Istana Bogor dan gedung DPRD Kota Bogor pada Rabu (6/9) ini. Polisi pun menyiapkan rekayasa lalu lintas di sekitar lokasi demo.,0
"Polresta Yogyakarta mengerahkan ratusan personel guna mengamankan jalannya demonstrasi menolak kenaikan harga BBM di depan gedung DPRD DIY, Kota Yogyakarta, DIY, Rabu (7/8) ini.",0
Akun media sosial gerakan Gejayan Memanggil mengumumkan aliansi masyarakat akan turun ke jalan hari ini untuk demonstrasi menolak kenaikan harga Bahan Bakar Minyak (BBM).,0
Ketua Hipmi Maluku Asiz Tuni diduga menagih pengusaha bawang berinisial AI Rp150 juta untuk disetor kepada Gubernur Maluku Murad Ismail terkait pemberian izin pembangunan lapak di atas trotoar. Hal itu terungkap dalam rekaman video yang viral di media sosial.,0
"Komisi Nasional Hak Asasi Manusia (Komnas HAM) perwakilan Papua meminta agar kasus mutilasi yang terjadi terhadap empat warga Nduga di Timika, Kabupaten Mimika diusut hingga tuntas.",0
Mahasiswa di Gorontalo yang berorasi kata-kata tak senonoh ditujukan untuk Presiden RI Joko Widodo (Jokowi) pada saat demo protes kenaikan harga Bahan Bakar Minyak (BBM) diberikan sanksi membuat karya tulis selama satu semester oleh kampusnya.,0
"Pihak keluarga santri almarhum AM (17) mengaku kecewa pada Ponpes Darussalam Gontor, Ponorogo, Jawa Timur yang sempat menutup-tutupi penyebab wafatnya anak mereka saat mengantar jenazah.",0
Massa buruh Jawa Timur menyindir Ketua Umum PDIP Megawati Soekarnoputri yang kini tidak menangis saat harga bahan bakar minyak (BBM) dinaikkan pemerintah.,0
"Seribuan massa buruh Jawa Timur mulai berdatangan di Kantor Gubernur Jawa Timur, di Jalan Pahlawan, Surabaya untuk melaksanakan demonstrasi menolak kenaikan harga Bahan Bakar Minyak (BBM).",0
Pihak kepolisian menangkap delapan orang yang diduga terlibat bentrok dengan warga saat demo menolak kenaikan harga Bahan Bakar Minyak (BBM).,0
Partai Keadilan Sejahtera (PKS) Jawa Timur menolak kebijakan pemerintah yang menaikkan harga BBM bersubsidi. PKS meminta Presiden Joko Widodo menarik kebijakan yang merugikan rakyat.,0
"Ratusan buruh yang tergabung dalam Konfederasi Serikat Pekerja Indonesia (KSPI) menggelar aksi menolak kenaikan harga BBM di di depan Gedung DPRD Jawa Tengah, Selasa (6/9) siang.",0
"Massa dari berbagai elemen buruh menggelar aksi unjuk rasa di depan gedung DPRD Sumatera Utara (Sumut), Selasa (6/9). Mereka menolak kenaikan harga BBM yang ditetapkan pemerintah.",0
"Polisi menduga santri di Pondok Pesantren Modern Darussalam Gontor yang jadi korban penganiayaan lebih dari satu orang. Menurut Kapolres Ponorogo AKBP Catur Cahyono Wibowo, selain satu orang santri tewas, ada dua santri yang mengalami luka-luka akibat kekerasan.",0
"Polresta Kendari bersama Pemerintah Kota Kendari, Sulawesi Tenggara menyiapkan bus gratis untuk mengantar anak-anak sekolah selama sopir angkot mogok massal akibat kenaikan harga BBM.",0
"Sekelompok warga di Kota Yogyakarta, DIY, yang tergabung dalam Gerakan WNI Menggugat mengirimkan surat untuk Ketua Umum PDI Perjuangan Megawati Soekarnoputri terkait kebijakan pemerintah menaikkan harga bahan bakar minyak (BBM) bersubsidi.",0
Dinas Perhubungan Daerah Istimewa Yogyakarta (DIY) bakal mengurangi jam operasional Bus TransJogja buntut kenaikan harga bahan bakar minyak (BBM).,0
Masyarakat dari berbagai elemen di Daerah Istimewa Yogyakarta (DIY) berencana menggelar aksi penolakan kenaikan harga Bahan Bakar Minyak (BBM) pada 7 dan 8 September 2022 besok.,0
"Satreskrimsus Polda Maluku menggagalkan penyelundupan BBM jenis solar dan minyak tanah dari Desa Kaitetu, Leihitu, Maluku Tengah ke Seram Bagian Barat. Total, ada enam orang yang ditangkap.",0
"Komisi Yudisial (KY) memantau langsung jalannya persidangan kasus pemerkosaan santriwati dengan terdakwa Moch Subchi Azal Tsani (MSAT) alias Bechi, di Pengadilan Negeri (PN) Surabaya, Senin (5/9).",0
"Aparat kepolisian melepaskan tembakan gas air mata ke arah massa mahasiswa yang masih melakukan perlawanan ke petugas dengan melemparkan batu dan bom molotov di Kota Makassar, Senin (5/9).",0
"Sejumlah aktivis mahasiswa dan buruh dikumpulkan di salah satu hotel di tengah gejolak aksi unjuk rasa penolakan kenaikan harga Bahan Bakar Minyak (BBM) di Makassar, Sulawesi Selatan.",0
"Pondok Pesantren Modern Darussalam Gontor, Ponorogo, Jawa Timur, mengakui pihaknya sempat menutupi penyebab kematian AM (17), santri asal Palembang, yang tewas dianiaya, dari keluarga korban.",0
"Buruh di Jawa Timur akan menggelar aksi demonstrasi setelah pemerintah pusat menaikkan harga BBM jenis pertalite, solar, dan pertamax. Mereka menolak keputusan pemerintah karena berdampak pada inflasi dan daya beli masyarakat.",0
"Pondok Pesantren Modern Darussalam Gontor, Ponorogo, Jawa Timur, mengakui salah satu santrinya meninggal dunia karena diduga dianiaya. Santri itu berinisial AM asal Palembang, Sumatera Selatan.",0
"Kapolres Lampung Tengah, AKBP Doffie Fahlevi Sanjaya mengatakan pelaku Aipda Rudy Suryanto masih berpakaian seragam polisi lengkap saat melakukan penembakan terhadap korban Aipda Karnain.",0
"Organisasi Angkutan Darat (Organda) di Makassar, Sulawesi Selatan, menaikkan tarif semua jenis trayek sebesar Rp1.000 imbas kenaikan harga bahan bakar minyak (BBM).",0
"Anggota polisi Polsek Pengubuan, Polres Lampung Tengah, Aipda Ahmad Karnain (41) tewas ditembak rekan sekantornya sendiri Aipda Rudy Suryanto (39) di rumahnya di Jalan Merpati, Bandar Jaya Barat, Kecamatan Terbanggi Besar, Lampung Tengah, Minggu (4/9) malam sekitar pukul 22.00 WIB.",0
Para pengendara angkutan kota atau angkot di sejumlah daerah di Jawa Barat menggelar mogok massal karena menuntut kenaikan tarif usai harga Bahan Bakar Minyak (BBM) naik.,0
"Mahasiswa yang berorasi dengan menggunakan kata-kata tak senonoh terhadap Presiden Jokowi saat unjuk rasa menolak kenaikan harga Bahan Bakar Minyak (BBM) di Gorontalo beberapa waktu lalu, akhirnya meminta maaf.",0
"Pemerintah resmi menaikkan harga Bahan Bakar Minyak (BBM) pada akhir pekan lalu. Lonjakan harga BBM itu berdampak pada naiknya tarif angkutan umum (angkot) di Kota Bandung.
Berdasarkan pengakuan warga Bandung, Rendra (37), kenaikan tarif angkot di salah satu trayek, mencapai Rp1.000 dari tarif biasanya.",0
Executive Vice President PT Pos Indonesia (Persero) Kantor Regional VI Ronald Siahaan mengatakan pihaknya sudah menyalurkan bantuan langsung tunai (BLT) bahan bakar Minyak (BBM) ke 873.466 keluarga.,0
"Dari wilayah Indonesia barat hingga timur, pasukan-pasukan polisi bersiaga mengawal aksi unjuk rasa menolak kenaikan harga Bahan Bakar Minyak (BBM) pada Senin (5/9).",0
"Ongkos angkot atau angkutan kota di Medan terkerek 30 persen dari tarif awal akibat kenaikan harga bahan bakar minyak (BBM) jenis pertalite, solar, dan pertamax per 3 September kemarin.",0
"Sebuah minibus Toyota HiAce dan truk trailer terlibat kecelakaan di Jalan Tol Semarang-Batang, Jawa Tengah. Sopir minibus diduga mengantuk sehingga menabrak bagian belakang truk tersebut.",0
"Polisi mengatakan mahasiswa yang mengucapkan kata tak senonoh ke Presiden Joko Widodo saat unjuk rasa di Gorontalo tidak ditahan. Namun, polisi memastikan proses hukum tetap berjalan.",0
"Sebanyak dua orang ibu di Makassar, Sulawesi Utara, yang sedang menjalani masa hukuman terpaksa membawa anaknya ke dalam Rumah Tahanan (Rutan) Makassar. Anak-anak itu dibawa karena masih membutuhkan asupan air susu ibu (ASI).",0
"Usai kasus kebocoran miliaran data SIM card di forum gelap, Menteri Komunikasi dan Informatika Johnny G. Plate menyarankan dua hal. Apa saja?",0
"Seorang mahasiswa baru Fakultas Teknik Universitas Negeri Islam (UIN) Alauddin Makassar, berinisial MH melaporkan lima orang seniornya ke polisi. Ia mengaku dianiaya oleh para seniornya tersebut.",0
"Tiga pesawat dilaporkan gagal mendarat di Bandara Internasional Pattimura, Ambon, Maluku, Minggu (4/9). Humas PT Angkasa Pura I Bandara Pattimura Ambon Aditya Narendra mengatakan ada tiga pesawat yang dialihkan ke bandara asal akibat cuaca buruk di lokasi.",0
"Seorang warga di Kupang, Nusa Tenggara Timur, berinisial AA ditangkap polisi karena diduga menimbun bahan bakar minyak (BBM) jenis solar sebanyak enam ton.",0
Kepala Kanwil I Komisi Pengawas Persaingan Usaha (KPPU) Ridho Pamungkas mewanti-wanti kepada pelaku usaha untuk tidak menjadikan kenaikan BBM sebagai kedok dan aji mumpung dalam menaikkan harga pangan dan barang lainnya.,0
Kepolisian Semarang melumpuhkan dua tersangka kasus narkoba yang mencoba kabur saat hendak ditangkap pada Sabtu (3/9).,0
"Pemilihan Raja Negeri Kulur, Kecamatan Saparua, Maluku Tengah, berakhir ricuh. Kericuhan pecah setelah surat suara ditemukan sudah dicoblos sebelum hari pelaksanaan.",0
"Mahasiswa demonstran penolak kenaikan harga bahan bakar minyak di Makassar, Sulawesi Selatan, menyandera truk tangki milik Pertamina.",0
"Jaksa Agung RI, ST Burhanuddin, menghibahkan barang rampasan negara berupa lahan seluas 7,6 hektar untuk Pemerintah Provinsi Bali.",0
"Sebanyak 27 Stasiun Pengisian Bahan Bakar Umum (SPBU) di Kota Serang, Banten, dipantau polisi. Tujuannya, memastikan ketersediaan BBM, terutama jenis Pertalite dan Solar.",0
"Usai kena prank kenaikan harga Pertalite pada 1 September, sejumlah warga merasa kecolongan karena tak tahu bakal ada kenaikan harga BBM hari ini, Sabtu (3/9). Alhasil, mereka tidak sempat mengisi bahan bakar sebelum harga baru berlaku.",0
Himpunan Mahasiswa Islam (HMI) Cabang Makassar merespons kenaikan harga Bahan Bakar Minyak (BBM) dengan membakar ban bekas dan memblokade jalan.,0
Seorang remaja di Medan mengalami luka bakar usai 'dimandikan' bensin oleh tetangganya gara-gara mencuri ikan teri. Pria berinisial BP yang menyiramkan bensin tersebut telah ditangkap dan ditetapkan sebagai tersangka.,0
"Seorang perempuan berinisial YS warga Desa Waai, Kecamatan Salahutu, Kabupaten Maluku Tengah, Maluku ditangkap lantaran melakukan penimbunan 2.000 liter atau 2 ton minyak tanah subsidi.",0
"Sekitar 158 ribu Kepala Keluarga (KK) di Banten tidak memiliki jamban yang layak. Kemudian, ada sekitar 77 ribu KK yang tidak memiliki akses bersih dan layak konsumsi. Meski air terlihat jernih, namun berpotensi tercemar kimia.",0
"Setelah di Bandung, Jawa Barat, pada pekan lalu, Musyawarah Rakyat Indonesia (Musra) besutan para relawan Jokowi rencananya akan digelar di Kota Makassar, Sulawesi Selatan.",0
"Dinas Sosial Pemprov Jawa Barat memberdayakan Orang dengan HIV/AIDS (ODHA) lewat pelatihan untuk menjadi barista di Lembang, Kabupaten Bandung Barat.",0
Pemerintah Provinsi Nusa Tenggara Timur (NTT) angkat suara merespons seorang tersangka kasus KDRT yakni EBM ditunjuk menjadi Pelaksana Tugas (Plt) Kepala Biro Umum yang baru.,0
"Massa Himpunan Mahasiswa Islam (HMI) Cabang Gowa Raya menggelar aksi menolak kenaikan harga bahan bakar minyak (BBM), Jumat (2/9).",0
"Manajemen playground anak di Ciputra World Surabaya, Playtopia mengaku telah bertemu dengan keluarga Menteri Sosial (Mensos) Tri Rismaharini. Mereka mengaku sudah meminta maaf atas kejadian dugaan pengusiran yang menimpa salah satu cucu Risma.",0
Gubernur Sumatera Utara (Sumut) Edy Rahmayadi memerintahkan seluruh aparatur sipil negara (ASN) di lingkungan Pemerintah Provinsi (Pemprov) Sumut untuk menanam cabai merah dan cabai rawit di pekarangan rumah masing-masing.,0
Kepala Kepolisian Daerah Jawa Barat (Polda Jabar) Irjen Suntana menyatakan pihaknya melakukan antisipasi kerawanan dampak dari rencana kenaikan BBM subsidi jenis pertalite maupun solar. Seluruh polres di wilayah Jawa Barat diminta untuk melakukan pengawasan.,0
"Manajemen playground anak di Ciputra World Surabaya, Playtopia, tak banyak berkomentar terkait pengusiran dan dugaan rasisme terhadap Cucu Menteri Sosial (Mensos) Tri Rismaharini atau Risma.",0
Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Uno telah menyatakan kesiapannya untuk maju di Pilpres 2024 mendatang. Ia bahkan mengaku sudah dihubungi banyak partai.,0
"Polres Sigi mendalami video curhatan mantan polisi wanita (polwan), Yuni Utami yang viral di media sosial. Dalam video itu Yuni mengaku dipecat dari Polri pada 2014 karena menolak membebaskan tersangka pemerkosaan.",0
Gubernur Khofifah Indar Parawansa memastikan pasokan BBM maupun LPG atau elpiji 3 kilogram di Jawa Timur dalam kondisi aman. Ia meminta masyarakat tidak panic buying atau membeli BBM secara berlebihan.,0
"Kepolisian Resor (Polres) Madiun, Jawa Timur mengamankan 13 titik penyekatan yang berbatasan langsung dengan Kabupaten Madiun guna mengantisipasi mobilitas massa dalam kegiatan puncak peringatan satu abad Perguruan Pencak Silat Persaudaraan Setia Hati Terate (PSHT) yang berlangsung pada Jumat, (2/9).",0
"Harga telur ayam di kabupaten Gowa, Sulawesi Selatan melonjak menjadi Rp60 ribu per rak dipicu oleh kenaikan pakan ayam.",0
Gubernur Nusa Tenggara Timur (NTT) Viktor Bungtilu Laiskodat menunjuk EBM (49) alias Erik yang berstatus tersangka dalam kasus Kekerasan Dalam Rumah Tangga (KDRT) menjadi  Pelaksana Tugas (Plt) Kepala Biro (Karo) Umum Sekretariat Daerah (Setda) NTT.,0
"Personel TNI dan Polri akan dikerahkan dalam upaya menggalakkan penanaman cabai oleh warga Medan, Sumatera Utara di rumah masing-masing.",0
"Menantu Menteri Sosial (Mensos) Tri Rismaharini, Erra Masita Maharani geram karena anaknya diduga mengalami perlakuan rasisme hingga pengusiran oleh petugas playground anak di Mal Ciputra World, Kota Surabaya.",0
"Seorang anak berusia 14 tahun di Bagan Deli, Medan Belawan, Kota Medan, Sumatera Utara, M disiram bensin oleh tetangganya berinisial BP. Anak tersebut diduga mencuri ikan teri milik BP. Kasus penyiraman bensin ini ditangani Polres Pelabuhan Belawan.",0
"Selebritas Nikita Mirzani mendatangi Mapolresta Serang Kota, Banten, untuk memenuhi wajib lapor terkait kasus dugaan pelanggan UU ITE yang dilaporkan Dito Mahendra, Kamis (1/9).",0
"Wakil Wali Kota Cilegon, Sanuji Pentamarta membantah pihaknya menolak pendirian gereja di wilayahnya.",0
"Anak Menteri Sosial (Mensos) Tri Rismaharini, Fuad Benardi mengklaim buah hatinya mendapat tindakan diskriminasi etnis usai diusir dari playground anak Mal Ciputra World Surabaya, Jawa Timur.",0
"Seorang mahasiswa, warga negara Timor Leste berinisial EHL (25), tewas usai dianiaya oleh orang tak dikenal (OTK) di daerah Jalan HOS Cokroaminoto, Tegalrejo, Yogyakarta, Rabu (31/8) malam.",0
"Menteri ESDM Arifin Tasrif menyebut Indonesia membakar US$80 juta atau setara Rp1,2 triliun setiap harinya hanya dari konsumsi BBM sepeda motor.",0
,0
"Pemerintah Kabupaten Kepulauan Mentawai, Sumatera Barat menetapkan masa tanggap darurat selama 21 hari hingga 19 September usai terjadi gempa dengan magnitudo 6,4.",0
Menteri Koordinator bidang Kemaritiman dan Investasi (Menko Marves) Luhut Binsar Panjaitan mengklaim tingkat keterisian atau okupansi hotel di Bali dan pesawat di Bandara I Gusti Ngurah Rai sudah mencapai 85 persen.,0
Propam Polda Aceh melakukan pemeriksaan terhadap 17 personel Polres Aceh Timur dan dua warga sipil buntut tewasnya personel Satres Narkoba polres setempat bernama Briptu Wendi Pratama.,0
"Wali Kota Bandung Yana Mulyana menjelaskan soal kehadirannya untuk meresmikan Gedung Dakwah Aliansi Nasional Anti Syiah (ANNAS) di Jalan R.A.A. Martanegara Nomor 30 Turangga, Kota Bandung, pada 28 Agustus 2022. Kehadirannya itu mendapatkan kritik dari sejumlah pihak.",0
"Jelang kenaikan harga BBM bersubsidi, Pertalite dan Solar, pasokan langka bahkan habis di salah satu SPBU Kota Serang, Banten. SPBU itu mengumumkan lewat secarik kertas putih bertuliskan 'Pertalite Kosong.'",0
"Warga Kabupaten Maros, Sulawesi Selatan (Sulsel), mengeluhkan kelangkaan BBM jenis Pertalite di sejumlah SPBU Pertamina setempat.",0
"Himpunan Mahasiswa Islam (HMI) Solo Raya menggelar demonstrasi menolak kenaikan harga Bahan Bakar Minyak (BBM) di depan Balai Kota Solo, Jawa Tengah, Rabu (31/8) petang.",0
"Jelang rencana kenaikan harga BBM, Polres Nganjuk, Jawa Timur, mengungkap praktik penimbunan 2.000 liter pertalite dari tangan dua tersangka.",0
"Ratusan buruh dan pekerja Jawa Timur (Jatim) menggelar aksi demonstrasi memprotes rencana kenaikan harga BBM, di depan Gedung Negara Grahadi, Surabaya.",0
"Sejumlah personel kepolisian berjaga di sejumlah Stasiun Pengisian Bahan Bakar Umum (SPBU) di Kabupaten Serang dan Kota Serang, Banten, jelang kemungkinan pengumuman kenaikan harga Bahan Bakar Minyak (BBM).",0
"Aksi unjuk rasa mahasiswa menolak kenaikkan harga Bahan Bakar Minyak (BBM) di Makassar, Sulawesi Selatan, diwarnai aksi saling dorong antara mahasiswa dengan petugas kepolisian.",0
Majelis Hakim Pengadilan Tinggi Bandung memerintahkan agar Bahar Smith dikeluarkan dari rumah tahanan.,0
"Rina Wulandari, istri sekaligus korban penembakan suaminya sendiri Kopda Muslimin, akhirnya diperbolehkan pulang ke rumah setelah menjalani perawatan medis selama 38 hari di RSUP Dokter Kariadi Semarang.",0
"Dinas Kesehatan Kabupaten Cianjur, Jawa Barat mencatat angka kematian akibat HIV/AIDS selama 2021 hingga 2022 mencapai 93 orang. Dari jumlah itu, enam orang di antaranya merupakan anak-anak.",0
"Polda Bali telah menangkap dua pelaku pembunuhan Gusti Mirah (42), seorang pegawai BPD Gianyar Bali. Salah satu pelaku diketahui adalah pacar korban berinisial NSP (31).",0
Gubernur Jawa Barat Ridwan Kamil merespons usulan Wakil Gubernur Uu Ruzhanul Ulum agar para suami melakukan poligami untuk menekan kasus HIV/AIDS di kalangan ibu rumah tangga. Ridwan Kamil atau Emil menegaskan tak sepakat dengan pernyataan Uu.,0
Pengurus Besar Nahdlatul Ulama (PBNU) menanggapi pernyataan Wakil Gubernur Jawa Barat Uu Ruzhanul Ulum terkait solusi HIV/AIDS adalah poligami.,0
"Wali Kota Solo, Jawa Tengah, Gibran Rakabuming Raka mengaku belum menerima laporan dari Koalisi Dog Meat Free Indonesia (DMFI) mengenai Sungai Bengawan Solo tercemar darah dan organ tubuh anjing diduga dari rumah jagal.",0
"Seorang ibu di kota Medan, Sumatera Utara, yang menjewer telinga balita tetangganya hingga memar telah ditangkap polisi setelah dilaporkan orangtua korban.",0
Wakil Gubernur Jawa Barat Uu Ruzhanul Ulum kembali memantik perhatian publik atas pernyataannya terkait HIV/AIDS. Dia menawarkan solusi berupa poligami untuk mencegah penyebaran HIV/AIDS di Jawa Barat. ,0
"Sejumlah usaha mikro kecil dan menengah (UMKM) sektor kuliner di Makassar, Sulawesi Selatan, terancam bangkrut akibat lonjakan harga telur dan tepung terigu.",0
"Ditresnarkoba Polda Banten kembali berhasil mengungkap tindak pidana peredaran narkoba jenis ganja. Dari hasil pengungkapan Satres Narkoba Polres Serang Kabupaten, Polda Banten, petugas menangkap lima tersangka di tiga wilayah berbeda, dengan barang bukti ganja lebih dari tiga kilogram.",0
"Direktur Operasional PT Kayan Hydro Energy (KHE) Khaeroni membantah tudingan Bupati Bulungan Syarwani yang mengatakan proyek pembangunan Pembangkit Listrik Tenaga Air (PLTA) Kayan di Kecamatan Peso, Bulungan, Kalimantan Utara, minim progres.",0
"Sebanyak 2.326 orang mengungsi ke tenda pengungsian akibat gempa magnitudo 6,4 di Pulau Siberut, Mentawai. Badan Penanggulangan Bencana Daerah (BPBD) menyebutkan jumlah tersebut akan terus bertambah.",0
"Seorang pensiunan Polri pangkat AKBP diduga melakukan kekerasan terhadap pelajar Sekolah Dasar (SDN) di Kota Cilegon, Banten.",0
Himpunan Mahasiswa Islam (HMI) Badan Koordinasi Daerah (Badko) Sulawesi Selatan (Sulsel) menolak rencana pemerintah menaikkan harga Bahan Bakar Minyak (BBM) jenis Pertalite.,0
"Polda Papua mengatakan seorang masyarakat sipil masuk dalam Daftar Pencarian Orang (DPO) terkait kasus pembunuhan sadis di Timika, Papua. Sejauh ini tiga warga sipil yang telah ditangkap.",0
"Korban meninggal dunia akibat ledakan tabung gas kompor pembakaran jenazah saat upacara ngaben massal di Kabupaten Gianyar, Bali, bertambah menjadi tiga orang.",0
